data,rodada,mandante,visitante,competicao,escanteios_mandante,escanteios_visitante,chutes_mandante,chutes_visitante,chutes_no_alvo_mandante,chutes_no_alvo_visitante,cartao_amarelo_mandante,cartao_amarelo_visitante,faltas_mandante,faltas_visitante
2017-11-05,32,Cruzeiro,Athletico-PR,Brasileirao Serie A 2017,4,5,16,9,4,2,1,2,9,13
2017-11-05,32,Gremio,Flamengo,Brasileirao Serie A 2017,2,3,11,9,6,2,,,12,14
2017-11-05,32,Vasco,Vitoria,Brasileirao Serie A 2017,1,3,3,17,2,6,3,4,17,23
2017-11-08,33,Athletico-PR,Corinthians,Brasileirao Serie A 2017,9,2,16,7,1,3,2,1,11,11
2017-11-08,33,Avai,Bahia,Brasileirao Serie A 2017,10,3,22,10,5,6,2,2,18,25
2017-11-08,33,Flamengo,Cruzeiro,Brasileirao Serie A 2017,6,2,16,8,5,2,2,3,17,10
2017-11-08,33,Ponte Preta,Gremio,Brasileirao Serie A 2017,9,3,20,8,8,2,4,3,19,14
2017-11-08,33,Santos,Vasco,Brasileirao Serie A 2017,6,6,8,20,3,6,2,5,14,14
2017-11-08,33,Sport,Botafogo-RJ,Brasileirao Serie A 2017,9,0,15,6,4,3,2,4,13,20
2017-11-08,33,Vitoria,Palmeiras,Brasileirao Serie A 2017,3,4,8,12,4,3,3,1,20,10
2017-11-09,33,Atletico-MG,Atletico-GO,Brasileirao Serie A 2017,8,2,13,11,5,3,6,5,19,13
2017-11-09,33,Fluminense,Coritiba,Brasileirao Serie A 2017,7,10,13,17,2,7,3,4,11,20
2017-11-09,33,Sao Paulo,Chapecoense,Brasileirao Serie A 2017,13,3,17,6,5,2,1,2,8,14
2017-11-11,34,Botafogo-RJ,Athletico-PR,Brasileirao Serie A 2017,5,2,14,6,4,3,0,1,13,14
2017-11-11,34,Corinthians,Avai,Brasileirao Serie A 2017,7,6,17,7,5,2,3,3,15,12
2017-11-12,34,Atletico-GO,Sport,Brasileirao Serie A 2017,2,9,6,12,3,3,0,3,20,15
2017-11-12,34,Bahia,Atletico-MG,Brasileirao Serie A 2017,8,2,21,11,6,6,1,4,12,13
2017-11-12,34,Coritiba,Ponte Preta,Brasileirao Serie A 2017,5,10,9,14,3,3,2,2,17,15
2017-11-12,34,Cruzeiro,Fluminense,Brasileirao Serie A 2017,8,5,17,12,8,5,4,2,13,8
2017-11-12,34,Gremio,Vitoria,Brasileirao Serie A 2017,8,2,16,8,5,2,0,1,14,16
2017-11-12,34,Palmeiras,Flamengo,Brasileirao Serie A 2017,4,5,10,11,5,1,0,1,12,18
2017-11-12,34,Vasco,Sao Paulo,Brasileirao Serie A 2017,5,3,25,7,3,1,2,2,15,15
2017-11-13,34,Chapecoense,Santos,Brasileirao Serie A 2017,4,6,12,9,5,3,0,3,10,16
2017-11-15,35,Corinthians,Fluminense,Brasileirao Serie A 2017,3,8,14,11,4,2,1,6,12,26
2017-11-15,35,Cruzeiro,Avai,Brasileirao Serie A 2017,8,1,23,9,8,3,4,2,10,9
2017-11-15,35,Gremio,Sao Paulo,Brasileirao Serie A 2017,7,3,13,9,5,4,1,3,16,12
2017-11-15,35,Ponte Preta,Athletico-PR,Brasileirao Serie A 2017,5,6,8,5,5,2,1,3,12,10
2017-11-15,35,Vasco,Atletico-MG,Brasileirao Serie A 2017,14,4,21,12,7,5,1,0,12,17
2017-11-16,35,Bahia,Santos,Brasileirao Serie A 2017,3,11,10,12,4,7,3,2,17,16
2017-11-16,35,Botafogo-RJ,Atletico-GO,Brasileirao Serie A 2017,8,5,19,13,3,5,1,3,12,17
2017-11-16,35,Chapecoense,Vitoria,Brasileirao Serie A 2017,4,1,9,8,4,3,1,4,17,18
2017-11-16,35,Coritiba,Flamengo,Brasileirao Serie A 2017,4,3,5,13,1,4,3,5,20,12
2017-11-16,35,Palmeiras,Sport,Brasileirao Serie A 2017,5,8,16,15,5,7,0,2,7,15
2017-11-19,36,Athletico-PR,Vasco,Brasileirao Serie A 2017,7,5,19,13,6,4,1,2,8,8
2017-11-19,36,Atletico-GO,Chapecoense,Brasileirao Serie A 2017,4,5,14,15,5,5,4,4,12,23
2017-11-19,36,Atletico-MG,Coritiba,Brasileirao Serie A 2017,5,11,10,10,6,3,2,5,10,15
2017-11-19,36,Flamengo,Corinthians,Brasileirao Serie A 2017,6,8,16,14,6,6,4,4,20,16
2017-11-19,36,Santos,Gremio,Brasileirao Serie A 2017,5,5,11,12,7,2,2,2,22,14
2017-11-19,36,Sao Paulo,Botafogo-RJ,Brasileirao Serie A 2017,4,5,9,11,2,4,2,3,13,17
2017-11-19,36,Sport,Bahia,Brasileirao Serie A 2017,8,3,15,8,6,2,4,3,21,16
2017-11-19,36,Vitoria,Cruzeiro,Brasileirao Serie A 2017,3,7,12,19,4,3,3,2,20,7
2017-11-20,36,Avai,Palmeiras,Brasileirao Serie A 2017,2,3,9,21,4,8,2,2,9,10
2017-11-20,36,Fluminense,Ponte Preta,Brasileirao Serie A 2017,9,0,20,8,10,3,2,1,16,15
2017-11-25,37,Fluminense,Sport,Brasileirao Serie A 2017,4,6,12,21,5,8,4,2,9,19
2017-11-26,37,Avai,Athletico-PR,Brasileirao Serie A 2017,5,9,13,14,5,2,3,1,19,15
2017-11-26,37,Bahia,Chapecoense,Brasileirao Serie A 2017,9,5,14,9,3,4,4,3,16,21
2017-11-26,37,Corinthians,Atletico-MG,Brasileirao Serie A 2017,7,7,19,9,5,3,4,1,15,10
2017-11-26,37,Coritiba,Sao Paulo,Brasileirao Serie A 2017,4,8,12,9,7,3,4,1,16,12
2017-11-26,37,Cruzeiro,Vasco,Brasileirao Serie A 2017,11,3,21,9,6,4,3,2,16,20
2017-11-26,37,Flamengo,Santos,Brasileirao Serie A 2017,7,1,28,3,9,2,3,4,14,17
2017-11-26,37,Gremio,Atletico-GO,Brasileirao Serie A 2017,4,7,10,15,4,2,2,3,14,16
2017-11-26,37,Ponte Preta,Vitoria,Brasileirao Serie A 2017,3,10,9,24,7,10,3,6,11,19
2017-11-27,37,Palmeiras,Botafogo-RJ,Brasileirao Serie A 2017,8,4,11,14,6,4,3,4,19,17
2017-12-03,38,Athletico-PR,Palmeiras,Brasileirao Serie A 2017,6,5,10,17,6,1,3,5,16,14
2017-12-03,38,Atletico-GO,Fluminense,Brasileirao Serie A 2017,4,13,11,17,4,9,1,4,16,18
2017-12-03,38,Atletico-MG,Gremio,Brasileirao Serie A 2017,7,2,22,9,8,5,7,1,17,20
2017-12-03,38,Botafogo-RJ,Cruzeiro,Brasileirao Serie A 2017,4,5,13,8,6,2,1,5,13,28
2017-12-03,38,Chapecoense,Coritiba,Brasileirao Serie A 2017,12,6,15,13,8,4,3,2,18,11
2017-12-03,38,Santos,Avai,Brasileirao Serie A 2017,3,7,20,14,5,4,2,1,17,11
2017-12-03,38,Sao Paulo,Bahia,Brasileirao Serie A 2017,8,0,13,10,3,3,4,4,20,29
2017-12-03,38,Sport,Corinthians,Brasileirao Serie A 2017,10,0,9,9,4,4,3,2,19,18
2017-12-03,38,Vasco,Ponte Preta,Brasileirao Serie A 2017,5,4,14,10,8,1,5,5,18,16
2017-12-03,38,Vitoria,Flamengo,Brasileirao Serie A 2017,4,2,18,12,4,3,2,3,17,13
2018-04-14,1,Cruzeiro,Gremio,Brasileirao Serie A 2018,7,4,12,6,2,2,3,1,20,15
2018-04-14,1,Santos,Ceara,Brasileirao Serie A 2018,4,2,22,10,3,2,0,1,7,5
2018-04-14,1,Vitoria,Flamengo,Brasileirao Serie A 2018,4,5,21,10,6,5,3,2,24,10
2018-04-15,1,America-MG,Sport,Brasileirao Serie A 2018,2,6,14,15,4,5,1,3,11,12
2018-04-15,1,Athletico-PR,Chapecoense,Brasileirao Serie A 2018,3,9,18,14,8,1,1,3,10,16
2018-04-15,1,Corinthians,Fluminense,Brasileirao Serie A 2018,6,2,11,13,2,3,,,14,15
2018-04-15,1,Internacional,Bahia,Brasileirao Serie A 2018,4,3,13,12,4,2,2,0,16,18
2018-04-15,1,Vasco,Atletico-MG,Brasileirao Serie A 2018,9,3,19,11,7,6,4,3,11,18
2018-04-16,1,Botafogo-RJ,Palmeiras,Brasileirao Serie A 2018,8,3,13,7,3,4,1,4,7,23
2018-04-16,1,Sao Paulo,Parana,Brasileirao Serie A 2018,7,7,10,7,5,1,4,2,20,15
2018-04-21,2,Bahia,Santos,Brasileirao Serie A 2018,7,6,12,8,5,2,4,3,29,21
2018-04-21,2,Flamengo,America-MG,Brasileirao Serie A 2018,6,12,14,18,5,5,1,1,15,17
2018-04-22,2,Atletico-MG,Vitoria,Brasileirao Serie A 2018,6,5,12,11,5,3,2,4,22,19
2018-04-22,2,Ceara,Sao Paulo,Brasileirao Serie A 2018,7,7,14,11,3,3,1,1,12,7
2018-04-22,2,Chapecoense,Vasco,Brasileirao Serie A 2018,3,3,10,17,2,4,1,2,13,8
2018-04-22,2,Fluminense,Cruzeiro,Brasileirao Serie A 2018,1,7,3,16,1,6,3,2,13,19
2018-04-22,2,Gremio,Athletico-PR,Brasileirao Serie A 2018,7,4,22,7,6,1,3,2,9,15
2018-04-22,2,Palmeiras,Internacional,Brasileirao Serie A 2018,8,9,13,7,2,2,2,2,14,15
2018-04-22,2,Parana,Corinthians,Brasileirao Serie A 2018,5,2,17,9,6,4,1,1,16,16
2018-04-23,2,Sport,Botafogo-RJ,Brasileirao Serie A 2018,10,7,20,10,11,1,1,3,14,15
2018-04-28,3,Botafogo-RJ,Gremio,Brasileirao Serie A 2018,10,4,19,9,6,1,1,1,14,12
2018-04-29,3,Atletico-MG,Corinthians,Brasileirao Serie A 2018,10,0,18,5,5,1,4,3,25,15
2018-04-29,3,Bahia,Athletico-PR,Brasileirao Serie A 2018,8,2,23,9,7,2,2,2,22,12
2018-04-29,3,Ceara,Flamengo,Brasileirao Serie A 2018,2,5,8,18,1,7,1,2,18,12
2018-04-29,3,Fluminense,Sao Paulo,Brasileirao Serie A 2018,7,8,12,14,2,3,3,2,17,16
2018-04-29,3,Internacional,Cruzeiro,Brasileirao Serie A 2018,18,4,22,8,6,0,4,3,15,14
2018-04-29,3,Palmeiras,Chapecoense,Brasileirao Serie A 2018,14,1,16,7,4,0,4,6,17,17
2018-04-29,3,Parana,Sport,Brasileirao Serie A 2018,8,1,28,10,12,3,1,1,14,15
2018-04-30,3,America-MG,Vitoria,Brasileirao Serie A 2018,8,7,15,14,8,5,1,2,14,12
2018-05-05,4,Sao Paulo,Atletico-MG,Brasileirao Serie A 2018,6,7,7,9,2,5,4,4,17,14
2018-05-05,4,Vasco,America-MG,Brasileirao Serie A 2018,3,3,18,4,7,1,4,4,14,24
2018-05-06,4,Athletico-PR,Palmeiras,Brasileirao Serie A 2018,3,6,9,15,4,6,1,2,10,15
2018-05-06,4,Corinthians,Ceara,Brasileirao Serie A 2018,12,2,14,4,4,3,2,4,12,20
2018-05-06,4,Cruzeiro,Botafogo-RJ,Brasileirao Serie A 2018,8,6,23,7,6,1,1,4,19,12
2018-05-06,4,Flamengo,Internacional,Brasileirao Serie A 2018,6,6,17,11,7,4,5,4,12,15
2018-05-06,4,Gremio,Santos,Brasileirao Serie A 2018,8,1,18,8,8,2,1,3,15,22
2018-05-06,4,Sport,Bahia,Brasileirao Serie A 2018,9,7,20,7,9,1,1,1,18,21
2018-05-06,4,Vitoria,Fluminense,Brasileirao Serie A 2018,3,9,7,18,1,4,2,1,18,7
2018-05-07,4,Chapecoense,Parana,Brasileirao Serie A 2018,6,4,13,18,2,3,1,2,10,16
2018-05-12,5,Gremio,Internacional,Brasileirao Serie A 2018,11,1,11,5,1,1,3,4,13,24
2018-05-13,5,Athletico-PR,Atletico-MG,Brasileirao Serie A 2018,6,10,18,23,8,11,2,2,15,16
2018-05-13,5,Bahia,Sao Paulo,Brasileirao Serie A 2018,3,3,11,10,5,4,5,3,20,14
2018-05-13,5,Chapecoense,Flamengo,Brasileirao Serie A 2018,3,7,11,14,3,4,2,3,18,17
2018-05-13,5,Corinthians,Palmeiras,Brasileirao Serie A 2018,10,3,11,10,5,4,2,3,15,21
2018-05-13,5,Cruzeiro,Sport,Brasileirao Serie A 2018,7,4,15,10,5,4,2,3,18,16
2018-05-13,5,Santos,Parana,Brasileirao Serie A 2018,6,5,10,14,5,4,1,2,12,14
2018-05-13,5,Vasco,Vitoria,Brasileirao Serie A 2018,7,2,20,9,7,3,2,3,16,19
2018-05-14,5,Botafogo-RJ,Fluminense,Brasileirao Serie A 2018,5,9,8,22,5,9,2,2,12,12
2018-05-14,5,Ceara,America-MG,Brasileirao Serie A 2018,8,2,24,11,9,4,1,3,16,18
2018-05-19,6,Atletico-MG,Cruzeiro,Brasileirao Serie A 2018,3,6,18,11,5,2,3,1,13,15
2018-05-19,6,Flamengo,Vasco,Brasileirao Serie A 2018,6,11,11,16,3,7,2,3,16,24
2018-05-19,6,Palmeiras,Bahia,Brasileirao Serie A 2018,5,4,14,13,6,4,3,2,17,13
2018-05-20,6,America-MG,Botafogo-RJ,Brasileirao Serie A 2018,5,2,14,9,2,1,2,4,20,11
2018-05-20,6,Fluminense,Athletico-PR,Brasileirao Serie A 2018,3,6,14,18,6,3,1,2,13,18
2018-05-20,6,Parana,Gremio,Brasileirao Serie A 2018,1,9,6,8,0,2,2,1,16,18
2018-05-20,6,Sao Paulo,Santos,Brasileirao Serie A 2018,4,2,14,7,1,1,3,2,13,6
2018-05-20,6,Sport,Corinthians,Brasileirao Serie A 2018,3,5,14,5,5,2,2,3,18,17
2018-05-20,6,Vitoria,Ceara,Brasileirao Serie A 2018,7,4,14,16,3,6,4,0,11,17
2018-05-21,6,Internacional,Chapecoense,Brasileirao Serie A 2018,2,2,13,10,3,2,1,2,14,15
2018-05-26,7,Atletico-MG,Flamengo,Brasileirao Serie A 2018,14,1,18,7,3,4,1,4,15,13
2018-05-26,7,Fluminense,Chapecoense,Brasileirao Serie A 2018,1,6,11,16,5,5,1,1,21,14
2018-05-26,7,Palmeiras,Sport,Brasileirao Serie A 2018,9,3,16,13,5,6,3,2,17,10
2018-05-27,7,America-MG,Sao Paulo,Brasileirao Serie A 2018,9,7,12,12,4,6,4,3,22,19
2018-05-27,7,Bahia,Vasco,Brasileirao Serie A 2018,4,2,14,6,6,1,1,5,20,16
2018-05-27,7,Botafogo-RJ,Vitoria,Brasileirao Serie A 2018,6,1,8,6,3,1,1,4,10,18
2018-05-27,7,Ceara,Gremio,Brasileirao Serie A 2018,6,3,11,11,1,5,4,2,15,13
2018-05-27,7,Internacional,Corinthians,Brasileirao Serie A 2018,12,2,19,4,7,2,3,1,13,10
2018-05-27,7,Parana,Athletico-PR,Brasileirao Serie A 2018,10,4,15,6,2,1,3,1,8,14
2018-05-27,7,Santos,Cruzeiro,Brasileirao Serie A 2018,5,7,16,17,6,4,1,4,12,12
2018-05-30,8,Chapecoense,Ceara,Brasileirao Serie A 2018,9,2,20,9,5,3,2,3,17,13
2018-05-30,8,Cruzeiro,Palmeiras,Brasileirao Serie A 2018,3,3,8,6,1,4,3,6,26,18
2018-05-30,8,Gremio,Fluminense,Brasileirao Serie A 2018,8,0,20,6,6,3,1,5,19,13
2018-05-30,8,Sao Paulo,Botafogo-RJ,Brasileirao Serie A 2018,3,3,15,11,7,3,2,3,19,16
2018-05-30,8,Sport,Atletico-MG,Brasileirao Serie A 2018,1,3,15,13,6,7,4,2,14,10
2018-05-30,8,Vasco,Parana,Brasileirao Serie A 2018,4,2,13,10,4,2,3,3,24,18
2018-05-30,8,Vitoria,Internacional,Brasileirao Serie A 2018,10,4,22,11,6,3,3,2,14,12
2018-05-31,8,Athletico-PR,Santos,Brasileirao Serie A 2018,4,7,17,17,9,3,1,1,14,6
2018-05-31,8,Corinthians,America-MG,Brasileirao Serie A 2018,1,4,12,13,3,6,2,2,14,13
2018-05-31,8,Flamengo,Bahia,Brasileirao Serie A 2018,4,5,16,17,6,7,0,2,10,7
2018-06-02,9,Atletico-MG,Chapecoense,Brasileirao Serie A 2018,6,3,22,7,5,3,2,3,15,19
2018-06-02,9,Internacional,Sport,Brasileirao Serie A 2018,14,3,18,11,3,3,3,3,14,14
2018-06-02,9,Palmeiras,Sao Paulo,Brasileirao Serie A 2018,5,9,8,8,3,3,4,4,22,23
2018-06-02,9,Vasco,Botafogo-RJ,Brasileirao Serie A 2018,4,7,14,13,4,5,2,4,12,16
2018-06-03,9,America-MG,Athletico-PR,Brasileirao Serie A 2018,9,5,21,7,7,2,1,2,9,15
2018-06-03,9,Bahia,Gremio,Brasileirao Serie A 2018,5,1,15,10,2,4,2,5,18,16
2018-06-03,9,Ceara,Cruzeiro,Brasileirao Serie A 2018,1,6,9,13,4,7,2,4,13,15
2018-06-03,9,Flamengo,Corinthians,Brasileirao Serie A 2018,8,7,19,15,4,2,3,1,14,18
2018-06-03,9,Santos,Vitoria,Brasileirao Serie A 2018,8,11,21,14,10,6,0,4,12,16
2018-06-04,9,Parana,Fluminense,Brasileirao Serie A 2018,4,7,12,13,5,4,6,3,14,16
2018-06-05,10,Sao Paulo,Internacional,Brasileirao Serie A 2018,6,3,9,13,3,3,4,2,30,8
2018-06-06,10,Botafogo-RJ,Ceara,Brasileirao Serie A 2018,4,4,18,7,4,2,0,3,17,17
2018-06-06,10,Corinthians,Santos,Brasileirao Serie A 2018,8,11,14,19,4,7,3,2,12,15
2018-06-06,10,Cruzeiro,Vasco,Brasileirao Serie A 2018,12,1,18,5,3,3,1,1,8,14
2018-06-06,10,Gremio,Palmeiras,Brasileirao Serie A 2018,5,7,14,9,5,3,2,5,13,30
2018-06-06,10,Sport,Athletico-PR,Brasileirao Serie A 2018,1,6,10,10,3,3,2,4,13,20
2018-06-06,10,Vitoria,Chapecoense,Brasileirao Serie A 2018,3,5,14,11,6,3,3,2,20,15
2018-06-07,10,America-MG,Atletico-MG,Brasileirao Serie A 2018,11,6,17,12,3,4,2,2,13,7
2018-06-07,10,Fluminense,Flamengo,Brasileirao Serie A 2018,10,7,11,9,3,8,5,2,16,7
2018-06-07,10,Parana,Bahia,Brasileirao Serie A 2018,3,6,12,10,2,4,4,2,17,18
2018-06-09,11,Athletico-PR,Sao Paulo,Brasileirao Serie A 2018,5,3,14,9,5,3,3,3,15,18
2018-06-09,11,Chapecoense,Cruzeiro,Brasileirao Serie A 2018,3,6,10,8,3,2,2,3,22,17
2018-06-09,11,Corinthians,Vitoria,Brasileirao Serie A 2018,10,6,18,13,2,3,2,2,14,19
2018-06-09,11,Vasco,Sport,Brasileirao Serie A 2018,1,2,13,13,7,2,4,3,27,10
2018-06-10,11,Atletico-MG,Fluminense,Brasileirao Serie A 2018,4,7,16,15,9,4,2,2,15,9
2018-06-10,11,Bahia,Botafogo-RJ,Brasileirao Serie A 2018,13,1,21,12,9,5,4,2,24,9
2018-06-10,11,Ceara,Palmeiras,Brasileirao Serie A 2018,4,4,17,9,6,3,3,2,15,12
2018-06-10,11,Flamengo,Parana,Brasileirao Serie A 2018,9,5,11,7,5,0,2,0,11,8
2018-06-10,11,Gremio,America-MG,Brasileirao Serie A 2018,7,4,12,10,4,3,2,3,14,13
2018-06-10,11,Santos,Internacional,Brasileirao Serie A 2018,7,2,15,14,4,4,3,4,10,20
2018-06-12,12,Sao Paulo,Vitoria,Brasileirao Serie A 2018,6,1,14,9,5,5,3,3,24,17
2018-06-13,12,America-MG,Chapecoense,Brasileirao Serie A 2018,3,8,12,10,3,2,5,0,13,15
2018-06-13,12,Atletico-MG,Ceara,Brasileirao Serie A 2018,8,5,22,7,6,1,1,0,10,10
2018-06-13,12,Bahia,Corinthians,Brasileirao Serie A 2018,7,8,22,11,10,2,2,1,19,11
2018-06-13,12,Botafogo-RJ,Athletico-PR,Brasileirao Serie A 2018,8,9,21,20,7,3,0,2,11,9
2018-06-13,12,Fluminense,Santos,Brasileirao Serie A 2018,2,7,13,6,1,2,2,3,16,12
2018-06-13,12,Internacional,Vasco,Brasileirao Serie A 2018,4,7,14,10,6,6,2,0,13,11
2018-06-13,12,Palmeiras,Flamengo,Brasileirao Serie A 2018,4,6,15,13,5,8,4,6,21,18
2018-06-13,12,Parana,Cruzeiro,Brasileirao Serie A 2018,3,4,7,10,1,4,8,2,23,23
2018-06-13,12,Sport,Gremio,Brasileirao Serie A 2018,4,2,10,5,1,3,3,2,14,16
2018-07-18,13,Ceara,Sport,Brasileirao Serie A 2018,6,5,17,11,3,4,,,15,12
2018-07-18,13,Corinthians,Botafogo-RJ,Brasileirao Serie A 2018,3,10,8,24,3,8,2,3,19,13
2018-07-18,13,Flamengo,Sao Paulo,Brasileirao Serie A 2018,9,5,26,16,7,2,3,3,11,17
2018-07-18,13,Gremio,Atletico-MG,Brasileirao Serie A 2018,5,2,23,4,5,1,1,2,10,19
2018-07-18,13,Vitoria,Parana,Brasileirao Serie A 2018,5,5,13,7,4,2,2,2,24,22
2018-07-19,13,Athletico-PR,Internacional,Brasileirao Serie A 2018,4,6,20,14,6,3,3,5,11,16
2018-07-19,13,Chapecoense,Bahia,Brasileirao Serie A 2018,5,3,5,11,3,5,1,2,12,19
2018-07-19,13,Cruzeiro,America-MG,Brasileirao Serie A 2018,3,5,15,8,6,2,3,1,11,8
2018-07-19,13,Santos,Palmeiras,Brasileirao Serie A 2018,8,2,17,13,4,7,4,6,15,16
2018-07-19,13,Vasco,Fluminense,Brasileirao Serie A 2018,2,4,16,14,4,5,4,2,21,21
2018-07-21,14,Flamengo,Botafogo-RJ,Brasileirao Serie A 2018,1,6,9,17,4,4,0,1,17,15
2018-07-21,14,Sao Paulo,Corinthians,Brasileirao Serie A 2018,10,7,18,12,8,3,2,7,9,21
2018-07-22,14,Bahia,Vitoria,Brasileirao Serie A 2018,5,7,14,10,7,4,3,4,18,26
2018-07-22,14,Chapecoense,Santos,Brasileirao Serie A 2018,15,3,11,14,2,1,1,4,10,13
2018-07-22,14,Cruzeiro,Athletico-PR,Brasileirao Serie A 2018,9,3,18,6,8,2,1,3,7,14
2018-07-22,14,Palmeiras,Atletico-MG,Brasileirao Serie A 2018,2,7,10,14,4,7,2,2,20,18
2018-07-22,14,Parana,America-MG,Brasileirao Serie A 2018,3,3,13,9,6,1,3,3,23,10
2018-07-22,14,Sport,Fluminense,Brasileirao Serie A 2018,11,4,17,15,5,5,1,5,14,17
2018-07-22,14,Vasco,Gremio,Brasileirao Serie A 2018,8,10,9,17,4,5,4,6,12,17
2018-07-23,14,Internacional,Ceara,Brasileirao Serie A 2018,4,0,10,8,5,4,2,3,12,13
2018-07-25,15,Atletico-MG,Parana,Brasileirao Serie A 2018,5,7,6,21,4,8,1,1,16,15
2018-07-25,15,Corinthians,Cruzeiro,Brasileirao Serie A 2018,3,4,12,14,4,5,0,2,9,10
2018-07-25,15,Fluminense,Palmeiras,Brasileirao Serie A 2018,2,3,10,13,3,3,2,2,18,16
2018-07-25,15,Santos,Flamengo,Brasileirao Serie A 2018,10,8,13,13,2,3,1,1,17,14
2018-07-26,15,America-MG,Internacional,Brasileirao Serie A 2018,3,11,6,13,4,5,2,2,12,9
2018-07-26,15,Botafogo-RJ,Chapecoense,Brasileirao Serie A 2018,6,8,11,11,6,1,2,3,20,16
2018-07-26,15,Gremio,Sao Paulo,Brasileirao Serie A 2018,9,3,12,9,3,6,4,5,23,19
2018-07-26,15,Vitoria,Sport,Brasileirao Serie A 2018,5,7,15,9,4,3,2,2,17,14
2018-07-28,16,Ceara,Fluminense,Brasileirao Serie A 2018,9,3,15,11,2,3,5,1,22,13
2018-07-29,16,Athletico-PR,Vitoria,Brasileirao Serie A 2018,6,1,12,7,6,3,3,5,20,17
2018-07-29,16,Chapecoense,Gremio,Brasileirao Serie A 2018,10,3,16,8,2,4,1,3,12,15
2018-07-29,16,Cruzeiro,Sao Paulo,Brasileirao Serie A 2018,4,2,14,9,3,4,2,1,11,11
2018-07-29,16,Flamengo,Sport,Brasileirao Serie A 2018,8,2,22,9,9,1,1,1,12,11
2018-07-29,16,Internacional,Botafogo-RJ,Brasileirao Serie A 2018,5,4,15,9,9,3,1,2,13,14
2018-07-29,16,Palmeiras,Parana,Brasileirao Serie A 2018,8,4,24,9,12,2,2,2,20,17
2018-07-29,16,Santos,America-MG,Brasileirao Serie A 2018,14,2,29,2,4,1,2,2,8,13
2018-07-29,16,Vasco,Corinthians,Brasileirao Serie A 2018,4,2,12,10,4,5,4,0,17,11
2018-07-30,16,Bahia,Atletico-MG,Brasileirao Serie A 2018,6,3,21,5,6,2,4,2,15,18
2018-08-04,17,Botafogo-RJ,Santos,Brasileirao Serie A 2018,5,2,16,9,2,3,1,5,12,19
2018-08-04,17,Corinthians,Athletico-PR,Brasileirao Serie A 2018,2,9,10,16,4,4,2,2,8,13
2018-08-04,17,Gremio,Flamengo,Brasileirao Serie A 2018,3,1,10,9,4,1,3,4,21,17
2018-08-05,17,America-MG,Palmeiras,Brasileirao Serie A 2018,2,9,8,14,4,4,1,2,16,18
2018-08-05,17,Fluminense,Bahia,Brasileirao Serie A 2018,6,8,10,10,2,2,4,2,12,18
2018-08-05,17,Parana,Ceara,Brasileirao Serie A 2018,13,2,22,5,7,1,4,2,15,21
2018-08-05,17,Sao Paulo,Vasco,Brasileirao Serie A 2018,5,2,11,9,4,3,2,2,27,9
2018-08-05,17,Sport,Chapecoense,Brasileirao Serie A 2018,8,5,20,8,4,3,1,1,14,20
2018-08-05,17,Vitoria,Cruzeiro,Brasileirao Serie A 2018,8,8,16,11,5,4,3,5,19,20
2018-08-06,17,Atletico-MG,Internacional,Brasileirao Serie A 2018,6,2,12,8,3,4,1,1,13,13
2018-08-08,20,Ceara,Santos,Brasileirao Serie A 2018,8,3,23,8,9,3,3,2,11,13
2018-08-11,18,Bahia,America-MG,Brasileirao Serie A 2018,9,2,21,6,6,2,1,4,11,13
2018-08-11,18,Ceara,Athletico-PR,Brasileirao Serie A 2018,3,9,14,14,4,2,3,3,15,14
2018-08-12,18,Atletico-MG,Santos,Brasileirao Serie A 2018,3,4,14,9,6,3,2,0,17,8
2018-08-12,18,Chapecoense,Corinthians,Brasileirao Serie A 2018,7,5,13,13,4,5,1,2,18,20
2018-08-12,18,Flamengo,Cruzeiro,Brasileirao Serie A 2018,5,2,9,9,4,3,3,3,28,17
2018-08-12,18,Gremio,Vitoria,Brasileirao Serie A 2018,1,1,14,13,8,3,1,3,20,17
2018-08-12,18,Palmeiras,Vasco,Brasileirao Serie A 2018,5,3,10,7,4,1,1,2,17,16
2018-08-12,18,Parana,Botafogo-RJ,Brasileirao Serie A 2018,4,4,14,15,2,4,3,4,11,9
2018-08-12,18,Sport,Sao Paulo,Brasileirao Serie A 2018,2,3,15,17,7,5,1,3,7,15
2018-08-13,18,Fluminense,Internacional,Brasileirao Serie A 2018,7,7,19,13,6,7,3,3,8,17
2018-08-18,19,Corinthians,Gremio,Brasileirao Serie A 2018,5,7,9,12,3,9,1,1,8,8
2018-08-18,19,Santos,Sport,Brasileirao Serie A 2018,4,4,11,12,6,4,3,2,20,21
2018-08-19,19,America-MG,Fluminense,Brasileirao Serie A 2018,4,4,10,11,1,4,2,0,13,8
2018-08-19,19,Athletico-PR,Flamengo,Brasileirao Serie A 2018,5,5,14,15,8,6,3,1,15,10
2018-08-19,19,Botafogo-RJ,Atletico-MG,Brasileirao Serie A 2018,4,3,13,20,4,8,2,4,13,12
2018-08-19,19,Cruzeiro,Bahia,Brasileirao Serie A 2018,3,5,12,9,2,1,2,2,14,13
2018-08-19,19,Internacional,Parana,Brasileirao Serie A 2018,15,3,17,9,6,2,3,5,16,16
2018-08-19,19,Sao Paulo,Chapecoense,Brasileirao Serie A 2018,2,6,6,7,3,2,2,1,17,20
2018-08-19,19,Vitoria,Palmeiras,Brasileirao Serie A 2018,3,3,9,26,2,12,2,1,25,18
